11.05,18.80999184,11.51000404,99
11.05,18.85000038,11.5700016,99
11.05,18.8699894,11.45000648,99
11.05,18.92998695,11.5700016,99
11.05,18.9699955,11.64998817,99
11.05,18.9699955,11.61001015,99
11.05,18.9699955,11.5700016,99
11.05,18.9699955,11.55001259,90
11.05,18.9699955,11.67000771,90
11.05,18.9699955,11.5700016,90
11.05,18.99001503,11.64998817,90
11.05,18.99001503,11.70998573,90
11.05,19.05001259,11.67000771,90
11.05,19.01000404,11.64998817,90
11.05,19.0700016,11.74999428,90
11.05,19.11001015,11.80999184,90
11.05,19.18999672,11.79000282,90
11.05,19.27001381,11.61001015,90
11.05,19.27001381,11.64998817,90
11.05,19.29000282,11.64998817,90
11.05,19.30999184,11.5700016,90
11.05,19.33001137,11.55001259,90
11.05,19.42998695,11.64998817,90
11.05,19.35000038,11.5700016,90
11.05,19.3699894,11.45000648,90
11.05,19.3699894,11.3699894,90
11.05,19.35000038,11.45000648,90
11.05,19.30999184,11.33001137,90
11.05,19.24999428,11.33001137,90
11.05,19.29000282,11.55001259,90
11.05,19.27001381,11.51000404,90
10.49,19.23000526,11.51000404,90
10.49,19.29000282,11.5700016,90
10.49,19.27001381,11.67000771,90
10.49,19.24999428,11.67000771,90
10.49,19.23000526,11.74999428,90
10.49,19.20998573,11.70998573,90
10.49,19.20998573,11.89000893,92
10.49,19.18999672,11.89000893,92
10.49,19.20998573,12.02999306,92
10.49,19.24999428,12.08999062,92
10.49,19.29000282,12.05001259,92
10.49,19.30999184,12.02999306,92
10.49,19.30999184,11.99001503,92
10.49,19.30999184,11.95000648,92
11.05,19.30999184,11.79000282,92
10.49,19.29000282,11.64998817,92
11.05,19.29000282,11.64998817,92
11.05,19.23000526,11.4699955,92
11.05,19.20998573,11.30999184,92
11.05,19.12999916,11.17000771,92
11.05,19.02999306,11.0700016,99
11.05,18.89000893,10.99001503,92
11.05,18.83001137,11.08999062,92
11.05,18.73000526,10.92998695,92
11.05,18.67000771,10.95000648,92
11.05,18.62999916,10.95000648,92
11.05,18.58999062,10.85000038,92
11.05,18.52999306,10.79000282,92
11.05,18.45000648,10.85000038,92
11.05,18.40999794,10.70998573,92
11.05,18.3699894,10.79000282,92
11.05,18.45000648,10.92998695,99
11.05,18.45000648,10.85000038,99
11.05,18.42998695,10.83001137,99
11.05,18.40999794,10.79000282,99
11.05,18.39000893,10.74999428,99
11.05,18.35000038,10.61001015,100
11.05,18.29000282,10.70998573,100
11.05,18.23000526,10.61001015,100
10.49,18.23000526,10.61001015,100
10.49,18.17000771,10.64998817,100
10.49,18.14998817,10.42998695,100
10.49,18.11001015,10.55001259,100
10.49,18.0700016,10.5700016,100
10.49,18.08999062,10.51000404,100
10.49,18.05001259,10.5700016,100
10.49,18.08999062,10.5700016,100
10.49,18.12999916,10.5700016,100
10.49,18.14998817,10.55001259,100
10.49,18.12999916,10.64998817,100
10.49,18.17000771,10.5700016,100
10.49,18.12999916,10.51000404,100
10.49,18.11001015,10.4699955,100
10.49,18.0700016,10.4699955,100
10.49,18.08999062,10.55001259,100
10.49,1037.549927,10.5700016,100
10.49,17.9699955,10.51000404,100
10.49,17.92998695,10.64998817,100
10.49,17.90999794,10.61001015,100
10.49,17.95000648,10.61001015,100
10.49,17.8699894,10.61001015,100
10.49,17.77001381,10.4699955,100
10.49,1037.549927,10.55001259,100
10.49,17.68999672,10.4699955,100
10.49,17.70998573,10.5700016,100
10.49,17.67000771,10.61001015,100
10.49,17.74999428,10.61001015,100
10.49,17.68999672,10.61001015,100
10.49,17.67000771,10.64998817,100
10.49,17.64998817,10.51000404,100
10.49,17.55001259,10.42998695,100
10.49,1037.549927,10.55001259,100
10.49,17.4699955,10.5700016,100
10.49,17.42998695,10.5700016,100
10.49,17.40999794,10.61001015,100
10.49,17.45000648,10.68999672,100
10.49,17.42998695,10.61001015,100
10.49,17.4699955,10.55001259,100
10.49,1037.549927,10.40999794,100
10.49,1037.549927,10.5700016,100
10.49,17.45000648,10.5700016,100
10.49,17.49001503,10.55001259,100
10.49,17.49001503,10.68999672,100
10.49,17.52999306,10.64998817,100
10.49,17.67000771,10.64998817,100
10.49,17.73000526,10.61001015,100
10.49,17.77001381,10.64998817,100
10.49,17.85000038,10.64998817,100
10.49,17.92998695,10.79000282,100
10.49,17.9699955,10.79000282,100
10.49,18.01000404,10.74999428,100
10.49,18.12999916,10.79000282,100
10.49,18.17000771,10.83001137,100
10.49,18.18999672,10.79000282,100
10.49,18.23000526,10.79000282,100
10.49,18.20998573,10.83001137,100
10.49,18.24999428,10.83001137,100
10.49,18.29000282,10.85000038,100
10.49,18.30999184,10.83001137,100
10.49,18.24999428,10.79000282,100
10.49,18.29000282,10.68999672,100
10.49,18.23000526,10.70998573,100
10.49,18.20998573,10.74999428,100
10.49,18.18999672,10.79000282,100
10.49,18.18999672,10.89000893,100
10.49,18.12999916,10.85000038,100
10.49,18.12999916,10.83001137,100
10.49,18.12999916,10.79000282,100
10.49,18.11001015,10.70998573,100
10.49,18.08999062,10.68999672,100
10.49,17.99001503,10.51000404,100
10.49,17.90999794,10.51000404,100
10.49,17.8699894,10.64998817,100
10.49,17.79000282,10.64998817,100
10.49,17.77001381,10.68999672,100
10.49,17.79000282,10.70998573,100
10.49,17.85000038,10.74999428,100
10.49,17.8699894,10.68999672,100
10.49,17.89000893,10.64998817,100
10.49,17.8699894,10.5700016,100
10.49,17.8699894,10.68999672,100
10.49,17.89000893,10.64998817,100
10.49,17.90999794,10.61001015,100
10.49,17.85000038,10.70998573,100
10.49,17.89000893,10.61001015,100
10.49,17.89000893,10.68999672,100
10.49,17.89000893,10.64998817,100
10.49,17.89000893,10.5700016,100
10.49,17.89000893,10.5700016,100
10.49,17.8699894,10.61001015,100
10.49,17.85000038,10.5700016,100
10.49,17.83001137,10.55001259,100
10.49,17.83001137,10.55001259,100
10.49,17.92998695,10.68999672,100
10.49,17.92998695,10.70998573,100
10.49,1037.549927,10.70998573,100
10.49,17.90999794,10.68999672,100
10.49,17.89000893,10.68999672,100
10.49,17.8699894,10.61001015,100
10.49,17.89000893,10.74999428,100
10.49,17.95000648,10.79000282,100
10.49,18.01000404,10.83001137,100
10.49,17.99001503,10.70998573,100
10.49,17.9699955,10.79000282,100
10.49,17.8699894,10.68999672,100
10.49,17.79000282,10.70998573,100
10.49,17.79000282,10.68999672,100
10.49,17.83001137,10.70998573,100
10.49,17.90999794,10.83001137,100
10.49,17.9699955,10.89000893,100
11.05,18.0700016,10.95000648,100
11.05,18.18999672,11.08999062,100
11.05,18.30999184,10.99001503,100
11.05,18.35000038,10.95000648,100
11.05,18.42998695,10.95000648,100
11.05,18.51000404,10.99001503,100
11.05,18.39000893,10.85000038,100
11.05,18.30999184,10.95000648,100
11.05,18.23000526,10.83001137,100
11.05,18.12999916,10.89000893,100
11.05,18.05001259,10.83001137,100
11.05,17.92998695,10.64998817,100
11.05,17.8699894,10.74999428,100
11.05,17.83001137,10.74999428,100
11.05,1037.549927,10.64998817,100
11.05,17.73000526,10.64998817,100
11.05,1037.549927,10.64998817,100
11.05,17.62999916,10.68999672,100
11.05,17.62999916,10.61001015,100
11.05,17.58999062,10.64998817,100
11.05,17.61001015,10.64998817,100
11.05,17.61001015,10.61001015,100
11.05,17.61001015,10.64998817,100
11.05,17.52999306,10.68999672,100
11.05,17.52999306,10.68999672,100
11.05,17.55001259,10.79000282,100
11.05,17.61001015,10.74999428,100
11.05,17.73000526,10.74999428,100
11.05,1037.549927,10.79000282,100
